Indicator ID,Indicator Name,Display Name,Dataset,Value Type Slug,Value Type Descriptor,Units,Rank 1,Category 1 - slug,Category 1.1,Category 1.2,Category 1.3,Category 1.4,Category 1.5,Rank 2,Category 2 - slug,Category 2.1,Category 2.2,Category 2.3,Category 2.4,Category 2.5,Rank 3,Category 3 - slug,Category 3.1,Category 3.2,Category 3.3,Category 3.4,Category 3.5,Rank 4,Category 4 - slug,Category 4.1,Category 4.2,Category 4.3,Category 4.4,Category 4.5
DB33,DB33,Getting Electricity  Regulatory monitoring 01,DB,Total,Total,Count,4.313,hb9f71acd,Private Sector Interface,Property Rights,Other,Getting Electricity  Regulatory monitoring 01,,4.185,hb9f71acd,Private Sector Interface,Permits and Licenses,Other,Getting Electricity  Regulatory monitoring 01,,4.21,hb9f71acd,Private Sector Interface,Regulation of Entry,Other,Getting Electricity  Regulatory monitoring 01,,,,,,,,
DB34,DB34,Getting Electricity  Reliability of supply and transparency of tariff index 08,DB,Total,Total,Count,4.207,ha0da2982,Private Sector Interface,Property Rights,Other,Getting Electricity  Reliability of supply and transparency of tariff index 08,,4.034,ha0da2982,Private Sector Interface,Permits and Licenses,Other,Getting Electricity  Reliability of supply and transparency of tariff index 08,,4.326,ha0da2982,Private Sector Interface,Regulation of Entry,Other,Getting Electricity  Reliability of supply and transparency of tariff index 08,,,,,,,,
DB35,DB35,Getting Electricity  Time days,DB,Total,Total,Count,4.262,h3331492b,Private Sector Interface,Property Rights,Other,Getting Electricity  Time days,,4.033,h3331492b,Private Sector Interface,Permits and Licenses,Other,Getting Electricity  Time days,,4.327,h3331492b,Private Sector Interface,Regulation of Entry,Other,Getting Electricity  Time days,,,,,,,,
DB36,DB36,Getting Electricity  Total duration and frequency of outages per customer a year 03,DB,Total,Total,Count,4.155,hbe8e65f1,Private Sector Interface,Property Rights,Other,Getting Electricity  Total duration and frequency of outages per customer a year 03,,4.18,hbe8e65f1,Private Sector Interface,Permits and Licenses,Other,Getting Electricity  Total duration and frequency of outages per customer a year 03,,4.03,hbe8e65f1,Private Sector Interface,Regulation of Entry,Other,Getting Electricity  Total duration and frequency of outages per customer a year 03,,,,,,,,
DB37,DB37,Getting ElectricityDTF,DB,Total,Total,Count,4.354,hfb4404b6,Private Sector Interface,Property Rights,Other,Getting ElectricityDTF,,4.063,hfb4404b6,Private Sector Interface,Permits and Licenses,Other,Getting ElectricityDTF,,4.109,hfb4404b6,Private Sector Interface,Regulation of Entry,Other,Getting ElectricityDTF,,,,,,,,
DB38,DB38,Getting ElectricityRank,DB,Total,Total,Count,4.149,h1b8e1e92,Private Sector Interface,Property Rights,Other,Getting ElectricityRank,,4.1,h1b8e1e92,Private Sector Interface,Permits and Licenses,Other,Getting ElectricityRank,,4.303,h1b8e1e92,Private Sector Interface,Regulation of Entry,Other,Getting ElectricityRank,,,,,,,,
DB39,DB39,Overall DTF,DB,Total,Total,Count,4.2989999999999995,h3fdcfb7f,Private Sector Interface,Property Rights,Other,Overall DTF,,4.021,h3fdcfb7f,Private Sector Interface,Permits and Licenses,Other,Overall DTF,,4.332,h3fdcfb7f,Private Sector Interface,Regulation of Entry,Other,Overall DTF,,,,,,,,
DB40,DB40,Paying Taxes  Labor tax and contributions % of profit,DB,Total,Total,%,4.1,hea66db79,Private Sector Interface,Property Rights,Other,Paying Taxes  Labor tax and contributions % of profit,,4.158,hea66db79,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Labor tax and contributions % of profit,,4.234,hea66db79,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Labor tax and contributions % of profit,,,,,,,,
DB41,DB41,Paying Taxes  Other taxes % of profit,DB,Total,Total,%,4.4,hafd589f9,Private Sector Interface,Property Rights,Other,Paying Taxes  Other taxes % of profit,,4.312,hafd589f9,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Other taxes % of profit,,4.163,hafd589f9,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Other taxes % of profit,,,,,,,,
DB42,DB42,Paying Taxes  Payments number per year,DB,Total,Total,Count,4.118,h7fa82e9f,Private Sector Interface,Property Rights,Other,Paying Taxes  Payments number per year,,4.095,h7fa82e9f,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Payments number per year,,4.12,h7fa82e9f,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Payments number per year,,,,,,,,
DB43,DB43,Paying Taxes  Postfiling index 0100,DB,Total,Total,Count,4.136,h977612d1,Private Sector Interface,Property Rights,Other,Paying Taxes  Postfiling index 0100,,4.207,h977612d1,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Postfiling index 0100,,4.273,h977612d1,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Postfiling index 0100,,,,,,,,
DB44,DB44,Paying Taxes  Profit tax % of profit,DB,Total,Total,%,4.168,hd2fec173,Private Sector Interface,Property Rights,Other,Paying Taxes  Profit tax % of profit,,4.109,hd2fec173,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Profit tax % of profit,,4.098,hd2fec173,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Profit tax % of profit,,,,,,,,
DB45,DB45,Paying Taxes  Time hours per year,DB,Total,Total,Count,4.115,he4270457,Private Sector Interface,Property Rights,Other,Paying Taxes  Time hours per year,,4.118,he4270457,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Time hours per year,,4.278,he4270457,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Time hours per year,,,,,,,,
DB46,DB46,Paying Taxes  Total tax rate % of profit,DB,Total,Total,%,4.141,h517ce2fa,Private Sector Interface,Property Rights,Other,Paying Taxes  Total tax rate % of profit,,4.143,h517ce2fa,Private Sector Interface,Permits and Licenses,Other,Paying Taxes  Total tax rate % of profit,,4.238,h517ce2fa,Private Sector Interface,Regulation of Entry,Other,Paying Taxes  Total tax rate % of profit,,,,,,,,
DB47,DB47,Paying TaxesDTF,DB,Total,Total,Count,4.112,h2ec1d374,Private Sector Interface,Property Rights,Other,Paying TaxesDTF,,4.133,h2ec1d374,Private Sector Interface,Permits and Licenses,Other,Paying TaxesDTF,,4.164,h2ec1d374,Private Sector Interface,Regulation of Entry,Other,Paying TaxesDTF,,,,,,,,
DB48,DB48,Paying TaxesRank,DB,Total,Total,Count,4.189,h025c18e4,Private Sector Interface,Property Rights,Other,Paying TaxesRank,,4.187,h025c18e4,Private Sector Interface,Permits and Licenses,Other,Paying TaxesRank,,4.117,h025c18e4,Private Sector Interface,Regulation of Entry,Other,Paying TaxesRank,,,,,,,,
DB49,DB49,Protecting Minority Investors  Ease of shareholder suits index 010,DB,Total,Total,%,4.192,h2e586a36,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Ease of shareholder suits index 010,,4.015,h2e586a36,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Ease of shareholder suits index 010,,4.272,h2e586a36,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Ease of shareholder suits index 010,,,,,,,,
DB50,DB50,Protecting Minority Investors  Ease of shareholder suits index 010 old methodology,DB,Total,Total,%,4.368,h0239a923,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Ease of shareholder suits index 010 old methodology,,4.0169999999999995,h0239a923,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Ease of shareholder suits index 010 old methodology,,4.217,h0239a923,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Ease of shareholder suits index 010 old methodology,,,,,,,,
DB51,DB51,Protecting Minority Investors  Extent of conflict of interest regulation index 010,DB,Total,Total,Count,4.265,h88c6df7c,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of conflict of interest regulation index 010,,4.168,h88c6df7c,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of conflict of interest regulation index 010,,4.342,h88c6df7c,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of conflict of interest regulation index 010,,,,,,,,
DB52,DB52,Protecting Minority Investors  Extent of corporate transparency index 010,DB,Total,Total,Count,4.1819999999999995,hcc620026,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of corporate transparency index 010,,4.09,hcc620026,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of corporate transparency index 010,,4.113,hcc620026,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of corporate transparency index 010,,,,,,,,
DB53,DB53,Protecting Minority Investors  Extent of director liability index 010,DB,Total,Total,Count,4.302,h7d69506a,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of director liability index 010,,4.294,h7d69506a,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of director liability index 010,,4.325,h7d69506a,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of director liability index 010,,,,,,,,
DB54,DB54,Protecting Minority Investors  Extent of disclosure index 010,DB,Total,Total,Count,4.018,hc8ce68c4,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of disclosure index 010,,4.28,hc8ce68c4,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of disclosure index 010,,4.236,hc8ce68c4,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of disclosure index 010,,,,,,,,
DB55,DB55,Protecting Minority Investors  Extent of ownership and control index 010,DB,Total,Total,Count,4.34,h762bd4b1,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of ownership and control index 010,,4.314,h762bd4b1,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of ownership and control index 010,,4.247,h762bd4b1,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of ownership and control index 010,,,,,,,,
DB56,DB56,Protecting Minority Investors  Extent of shareholder governance index 010,DB,Total,Total,%,4.22,h849e9975,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of shareholder governance index 010,,4.277,h849e9975,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of shareholder governance index 010,,4.314,h849e9975,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of shareholder governance index 010,,,,,,,,
DB57,DB57,Protecting Minority Investors  Extent of shareholder rights index 010,DB,Total,Total,%,4.319,hc1aca675,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Extent of shareholder rights index 010,,4.2219999999999995,hc1aca675,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Extent of shareholder rights index 010,,4.266,hc1aca675,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Extent of shareholder rights index 010,,,,,,,,
DB58,DB58,Protecting Minority Investors  Strength of investor protection index 010 old methodology,DB,Total,Total,Count,4.133,hd52d0887,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Strength of investor protection index 010 old methodology,,4.117,hd52d0887,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Strength of investor protection index 010 old methodology,,4.003,hd52d0887,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Strength of investor protection index 010 old methodology,,,,,,,,
DB59,DB59,Protecting Minority Investors  Strength of minority investor protection index 010,DB,Total,Total,Count,4.297,h73d0ce12,Private Sector Interface,Property Rights,Other,Protecting Minority Investors  Strength of minority investor protection index 010,,4.226,h73d0ce12,Private Sector Interface,Permits and Licenses,Other,Protecting Minority Investors  Strength of minority investor protection index 010,,4.01,h73d0ce12,Private Sector Interface,Regulation of Entry,Other,Protecting Minority Investors  Strength of minority investor protection index 010,,,,,,,,
DB60,DB60,Protecting Minority InvestorsDTF,DB,Total,Total,Count,4.252,h06b5b6b5,Private Sector Interface,Property Rights,Other,Protecting Minority InvestorsDTF,,4.181,h06b5b6b5,Private Sector Interface,Permits and Licenses,Other,Protecting Minority InvestorsDTF,,4.007,h06b5b6b5,Private Sector Interface,Regulation of Entry,Other,Protecting Minority InvestorsDTF,,,,,,,,
DB61,DB61,Protecting Minority InvestorsRank,DB,Total,Total,Count,4.138,h7ff4ab55,Private Sector Interface,Property Rights,Other,Protecting Minority InvestorsRank,,4.244,h7ff4ab55,Private Sector Interface,Permits and Licenses,Other,Protecting Minority InvestorsRank,,4.29,h7ff4ab55,Private Sector Interface,Regulation of Entry,Other,Protecting Minority InvestorsRank,,,,,,,,
DB63,DB63,Registering Property  Cost % of property value,DB,Total,Total,%,4.263,hc9e31a60,Private Sector Interface,Property Rights,Other,Registering Property  Cost % of property value,,4.216,hc9e31a60,Private Sector Interface,Permits and Licenses,Other,Registering Property  Cost % of property value,,4.333,hc9e31a60,Private Sector Interface,Regulation of Entry,Other,Registering Property  Cost % of property value,,,,,,,,
DB64,DB64,Registering Property  Equal access to property rights index 2'0,DB,Total,Total,Count,4.013999999999999,h622494fa,Private Sector Interface,Property Rights,Other,Registering Property  Equal access to property rights index 2'0,,4.325,h622494fa,Private Sector Interface,Permits and Licenses,Other,Registering Property  Equal access to property rights index 2'0,,4.055,h622494fa,Private Sector Interface,Regulation of Entry,Other,Registering Property  Equal access to property rights index 2'0,,,,Economy,Gender,Business Environment for women,Registering Property  Equal access to property rights index 2'0,
DB65,DB65,Registering Property  Geographic coverage index 0'8,DB,Total,Total,Count,4.245,hca65f246,Private Sector Interface,Property Rights,Other,Registering Property  Geographic coverage index 0'8,,4.24,hca65f246,Private Sector Interface,Permits and Licenses,Other,Registering Property  Geographic coverage index 0'8,,4.106,hca65f246,Private Sector Interface,Regulation of Entry,Other,Registering Property  Geographic coverage index 0'8,,,,,,,,
DB66,DB66,Registering Property  Land dispute resolution index 0'8,DB,Total,Total,Count,4.379,hf866de6e,Private Sector Interface,Property Rights,Other,Registering Property  Land dispute resolution index 0'8,,4.005,hf866de6e,Private Sector Interface,Permits and Licenses,Other,Registering Property  Land dispute resolution index 0'8,,4.324,hf866de6e,Private Sector Interface,Regulation of Entry,Other,Registering Property  Land dispute resolution index 0'8,,,,,,,,
DB67,DB67,Registering Property  Procedures number,DB,Total,Total,Count,4.35,h9abca797,Private Sector Interface,Property Rights,Other,Registering Property  Procedures number,,4.239,h9abca797,Private Sector Interface,Permits and Licenses,Other,Registering Property  Procedures number,,4.262,h9abca797,Private Sector Interface,Regulation of Entry,Other,Registering Property  Procedures number,,,,,,,,
DB68,DB68,Registering Property  Quality of the land administration index 030,DB,Total,Total,Count,4.169,h4ec76f8a,Private Sector Interface,Property Rights,Other,Registering Property  Quality of the land administration index 030,,4.202,h4ec76f8a,Private Sector Interface,Permits and Licenses,Other,Registering Property  Quality of the land administration index 030,,4.156,h4ec76f8a,Private Sector Interface,Regulation of Entry,Other,Registering Property  Quality of the land administration index 030,,,,,,,,
DB69,DB69,Registering Property  Reliability of infrastructure index 08,DB,Total,Total,Count,4.2860000000000005,hc85ff6e0,Private Sector Interface,Property Rights,Other,Registering Property  Reliability of infrastructure index 08,,4.155,hc85ff6e0,Private Sector Interface,Permits and Licenses,Other,Registering Property  Reliability of infrastructure index 08,,4.292,hc85ff6e0,Private Sector Interface,Regulation of Entry,Other,Registering Property  Reliability of infrastructure index 08,,,,,,,,
